StationName,StationID,μₒ,ϕₒ,ξₒ
BEECHWOOD,8100512,49.40324454838526,2.0749348925706395,1.0137256588192085
BELLEDUNE,8100514,40.68393926464521,2.400442662246993,-0.07868040911770294
BOUCTOUCHE CDA CS,8100593,54.7988878785348,2.6067784976330395,-0.18621255191699426
CHARLO AUTO,8100885,48.36366451866772,2.6594086095071425,0.013849250803988262
MIRAMICHI RCS,8100989,49.26950981605006,2.7577453849205,0.08263294182758343
EDMUNDSTON,8101303,51.63584710574969,2.9047428279752956,-0.37471260912609927
FREDERICTON A,8101500,60.690909090909095,3.4057757500185,0.0
FREDERICTON CDA CS,8101605,55.27866854081458,2.7352138981428933,-0.0043912838271349935
MONCTON INTL A,8103201,51.44583714827441,2.859122355489793,0.05126024038596817
ROYAL ROAD,8104480,48.8497582630242,2.50979722268391,0.14263790297251938
ROYAL ROAD WEST,8104482,50.149320071371285,2.4034591960568132,0.1699413129317874
SAINT JOHN,8104800,58.52745549141466,2.6078814008705593,0.5017445517399307
SAINT JOHN A,8104900,65.8798972161551,2.789448229196278,0.2241056332001452
ST LEONARD A,8104928,49.38960451505706,2.575501598666776,-0.2383873709655231
SUMMIT DEPOT,8105100,41.54581961391515,2.550740290563601,0.03256211478461103
ARGENTIA (AUT),8400104,74.70588235294119,3.7198253599497924,0.0
BURGEO NL,8400801,66.04420076302303,2.5308320043593855,-0.050621419782254345
COMFORT COVE,8401259,40.964588910935255,2.363626674438219,0.007123318258435126
DANIELS HARBOUR,8401400,45.51286354923667,2.689096746366095,0.2514021890139231
DEER LAKE A,8401501,40.271065549948474,2.1303938517947687,-0.07272056859395375
GANDER AIRPORT CS,8401705,41.853867225705486,2.4714189938289213,0.12080745892423601
LA SCIE,8402520,48.63765878902696,2.4461017378066314,-0.1628265847375098
PORT AUX BASQUES,8402975,66.88649490537995,3.0171422393646097,-0.22204251099668362
ST ALBANS,8403290,74.29486053099579,3.0764184444096734,0.06144052461311148
ST ANTHONY,8403401,47.417573983990515,2.4576158364001643,-0.09449328873551595
ST JOHN'S A,8403506,59.92164880499881,2.6882141344797246,-0.3690191903479102
ST LAWRENCE,8403619,63.29262314901431,2.800180559372053,0.17759767849408406
STEPHENVILLE RCS,8403820,53.036046832755915,2.6375836796143055,0.10195508534423842
TWILLINGATE (AUT),8404025,45.83388624183903,2.0114141695516428,0.1894285449600282
BATTLE HARBOUR LOR,8500398,42.852949185943785,2.4938675571127287,-0.34315812078413943
CHURCHILL FALLS A,8501132,32.33582738560479,1.8933730614026458,0.016153508894576764
GOOSE A,8501900,37.653927365393514,2.306774398644758,-0.08533893799173888
MARY'S HARBOUR A,8502591,35.211608063620645,2.4719451830769805,0.01175391900637451
NAIN,8502799,39.13492982599304,2.3911073992389196,-0.38784920207127627
WABUSH LAKE A,8504175,31.52400413775254,2.035611585132875,-0.005714816051641189
CARIBOU POINT (AUT),8200774,52.367884471192966,2.412394104221911,-0.0953215258244446
EDDY POINT,8201716,68.58663758329715,2.697405683844255,-0.6023806434938297
GREENWOOD A,8202000,52.808664227058735,2.646722700160502,-0.010218190566900329
HALIFAX,8202200,53.57548405094607,2.916116086352671,0.4009046232394918
HALIFAX INTL A,8202251,67.28782634901293,2.504587617529151,0.20723515209883797
INGONISH BEACH,8202500,75.88833720789992,3.0586675673584844,-0.009249428912612781
KENTVILLE CDA CS,8202810,53.03214849973324,2.736829286160676,-0.040164055324188416
NAPPAN AUTO,8203702,61.49975449328691,2.8678013595934826,-0.3192439816577833
SABLE ISLAND,8204700,61.9940701745967,2.7552511704348075,0.09387713196041288
SHARPE BROOK IHD,8205085,78.1,3.373245232356896,0.0
SHEARWATER RCS,8205092,60.595876169380745,2.775726104162705,0.07834029016363875
SHELBURNE,8205126,58.769827758326485,2.3125751382585245,0.08958034070444429
SYDNEY CS,8205702,61.38332395116346,2.556828393620001,0.18278276792226028
TRURO,8205990,53.73970035003555,2.6129337813002556,-0.02064607108225691
WESTERN HEAD,8206240,71.9028943496038,2.8320763880906976,0.23654357136956752
YARMOUTH A,8206495,62.75472166274011,2.5788901778096447,-0.02264531701539108
BIG TROUT LAKE,6010738,35.072815727394115,2.0196232141229835,0.4547316958090889
EAR FALLS (AUT),6012199,39.22204544573943,2.37719879183596,0.07121411893113781
LANSDOWNE HOUSE (AUT),6014353,38.72482345418361,2.6959883077497597,0.04945666641869215
PICKLE LAKE (AUT),6016525,39.57223034646327,2.435445101624209,0.07752685569937337
RED LAKE A,6016975,37.95328034652381,2.5179585773792867,-0.08945946667101119
ATIKOKAN (AUT),6020LPQ,44.81874238324984,2.365676422920975,0.29971683052316417
KENORA RCS,6034073,48.13206602853832,2.8800073222009064,0.27653725964782533
RAWSON LAKE (AUT),6036907,46.98733623870707,2.74944758030766,0.05827901117926877
SIOUX LOOKOUT A,6037775,41.88466612669377,2.5073905763873765,0.15063894108279607
ARMSTRONG (AUT),6040325,39.26962834550009,2.4756851089716814,-0.20899529599430858
CAMERON FALLS (AUT),6041110,48.197058261212916,2.39103051620678,0.09126515491592442
CARIBOU ISLAND,6041221,38.98569804475626,2.2828770690824536,-0.03677902847199256
GERALDTON A,6042716,41.31410609874,2.466216302273046,0.084945986022511
PUKASKWA NATL PARK,6046770,38.561672273228154,2.6330752601792113,0.21144139826853017
SLATE ISLAND,6047810,40.74677917720875,2.356292257109081,0.03250188293061933
THUNDER BAY CS,6048268,40.89528350305103,2.509325655829076,0.204855217436269
ELLIOT LAKE A,6052259,49.09819093818989,2.5032940797734464,0.3562882504977756
MISSISSAGI ONT HYDRO,6055210,41.15161511232876,2.721414668191882,0.03904052800199026
RAYNER,6056907,47.15903673340178,2.5180928487509227,0.2518587200829562
SAULT STE MARIE A,6057592,40.194658496920404,2.4056677041239496,0.19678238281142102
WAWA (AUT),6059408,45.53274118069562,2.566197863541984,0.02076955423051681
WHITE RIVER,6059475,39.1292640345586,2.6597749336386665,-0.0026727837390350035
CHAPLEAU A,6061361,41.42459942059473,2.597985545621725,0.1201939536280755
SUDBURY A,6068150,42.82336970364649,2.4346629257980776,0.18892868611487468
SUDBURY SCIENCE NORTH,6068158,36.02694646702422,2.292077681434662,0.28390377089157576
DYMOND ONT HYDRO,6072183,34.11590785912494,2.3200093589127166,-0.12418732668216229
KAPUSKASING CDA ON,6073980,36.978045938930734,2.242335575717648,0.1708459306519852
KIRKLAND LAKE CS,6074211,42.02552403842272,2.562774659653182,-0.24607913154462005
MOOSONEE RCS,6075435,35.73922971771368,2.2620656934058063,0.2778855175106312
PINARD,6076540,40.59555527789357,2.2912566810838864,0.20802323714847087
TIMMINS VICTOR POWER A,6078285,36.84390001426131,2.430312179485056,0.26706544192615894
UPPER NOTCH,6079068,48.183765716110386,2.579508323727715,-0.14923859858623612
LA CAVE,6084278,41.38210594743898,2.7719161475185543,0.010398039739875267
LAKE TRAVERSE,6084307,36.454292605746666,0.683136565146726,1.273077773970841
NORTH BAY A,6085700,51.17131819211046,2.482151437199475,0.017968087017354004
GREAT DUCK ISLAND,6093004,39.87656585277158,2.1785641369311097,0.05531764885630314
BARK LAKE DAM,6100493,31.038911169854124,2.344739250038473,0.1453992267906499
BROCKVILLE PCC,6100971,47.727359994206246,2.663809877313761,-0.04538151346801678
COMBERMERE,6101820,39.32594664784159,2.2969900173541125,-0.17422216527582648
CORNWALL,6101874,46.985490600721086,2.7274935882610816,-0.1664391215193929
CORNWALL ONT HYDRO,6101901,40.405143547615964,2.579202857529788,0.16918546697718387
KEMPTVILLE CS,6104027,45.59103421013249,2.40643729718401,0.05974453220315211
KINGSTON CLIMATE,6104142,42.30659984275168,2.6260182932249303,-0.16238638846373044
KINGSTON PUMPING STATION,6104175,43.23455576175584,2.3384114307427657,0.038647522444646656
OTTAWA CDA RCS,6105978,43.431457223222516,2.378340198222025,0.12560824971814133
OTTAWA MACDONALD-CARTIER INT'L A,6106000,43.88564810457234,2.091045970255829,0.3356276781407164
PETAWAWA NAT FORESTRY,6106400,39.83586323952451,2.6484104983702936,0.06310216254512566
SMITHS FALLS TS,6107836,41.48277902846188,2.541341407136157,-0.1684989735348414
BARRIE WPCC,6110557,42.22667454101606,2.468199050832209,0.2020512258875785
BEAUSOLEIL,6110617,43.785302441810046,2.7135881106752677,0.2266390558209932
COLLINGWOOD,6111792,41.86929316153406,2.400800164359568,-0.11451090753036053
DORSET MOE,6112072,41.010170844995514,2.4566722124698868,0.19185924476544614
ORILLIA BRAIN,6115811,42.38141019136772,2.3489484144480683,0.13840635003351243
OWEN SOUND MOE,6116132,44.68800032393385,2.536294038618268,-0.07750417930965808
PARRY SOUND CCG,6116257,44.80464924371487,2.0749262313597896,-0.4431166491706449
RAGGED RAPIDS,6116843,40.53311539324372,2.128501729394978,0.15076391083909674
BARRIE-ORO,6117700,43.37703382685908,1.8919938271422787,-0.10473773499228928
UTTERSON ONT HYDRO,6119115,38.63402329481169,1.9725669711578184,0.14709134204573895
WIARTON A,6119500,44.23022258227915,2.4204269143921335,-0.012488080511872942
EGBERT CS,611E001,38.14187885889906,2.305492574813192,-0.06009558069811845
COVE ISLAND,6121912,37.60650884683923,2.165661883522064,0.29088309647067623
CYPRUS LAKE CS,6121940,45.44992319403981,2.5546375101332703,0.47929970585904835
GODERICH,6122847,38.88898186580199,2.152313961686247,0.5359554247773546
SARNIA CLIMATE,6127519,47.506427801987016,2.571420586946737,-0.07533671419126531
CHATHAM WPCP,6131415,47.314303082280006,2.50847416006718,-0.06397164626286958
DELHI CS,6131983,46.623889963226944,2.4774022987941855,0.18209209257109538
HARROW CDA AUTO,6133362,58.746428571428574,3.7864552084618532,0.0
LONG POINT,6134610,42.94977573560847,2.5448041588196926,0.20590554084497814
NIAGARA FALLS,6135638,45.003507201190416,2.39476392128232,0.05130515256352453
PORT COLBORNE,6136606,43.447300837424436,2.5424595247675206,0.16826577557226943
PORT WELLER (AUT),6136699,45.0655038841679,2.400913583482236,-0.16135011967090068
RIDGETOWN RCS,6137154,49.569933561795644,2.6551156706048347,0.052749087655476826
ST CATHARINES A,6137287,43.63725279481344,2.44464340379962,-0.01990074095974119
ST THOMAS WPCP,6137362,43.78306603344701,2.615708705663513,0.12264330925418261
SIMCOE,6137730,44.96327420856292,2.612673085370178,0.05925458516124996
VINELAND STATION RCS,6139148,48.71610695124151,2.66964834408712,-0.37806118954906337
WELLAND-PELHAM,6139449,43.52302072439955,2.5315925361645224,0.02240039480473215
WINDSOR A,6139525,48.46713126661626,2.5590673433147266,0.006710308773919663
WINDSOR UNIVERSITY,6139538,48.66141883949332,2.741730674776917,-0.37201312381363116
POINT PELEE CS,613P001,46.885540537350764,2.684620743151249,0.19231323200001443
BLUE SPRINGS CREEK,6140818,52.46280915268344,2.4906385011742755,-0.1632563506835887
BRANTFORD MOE,6140954,45.82824315011778,2.5206192027688,-0.0729069618558444
CAMBRIDGE GALT MOE,6141095,48.025066162025276,2.415496204828764,0.14681744488104578
ELORA RCS,6142286,40.891071461677136,2.558374703482656,0.05751697268802587
FERGUS SHAND DAM,6142400,46.156226289614864,2.5725254395922357,0.1373526159601744
GLEN ALLAN,6142803,44.872794708597,2.5320854118125933,0.38924092576992886
GRAND VALLEY WPCP,6142991,41.5178466950739,2.2854733884007152,0.21893530231576677
GUELPH SMALLFIELD FARM,6143087,38.853554351362064,2.3012826544655742,0.7210256074708338
GUELPH TURFGRASS,6143089,40.579369494072786,2.3518444515236916,0.10905705896977244
KITCHENER CITY ENG 2,6144241,43.676923076923075,2.181221751258825,0.0
LONDON CS,6144478,45.52768190074031,2.649350976982808,-0.007765220263849293
MOUNT FOREST (AUT),6145504,44.85574532300203,2.4529683920983634,0.03188189399705575
PRESTON WPCP,6146714,51.866608966781435,2.5611217747189645,-0.20768133024064012
PROSPECT HILL,6146745,48.49682303951815,2.215951040979955,-0.03581328683327302
STRATFORD WWTP,6148105,44.20337420113016,2.573141963093225,0.2946648301714505
WATERLOO WELLINGTON A,6149387,44.81522963591131,2.487068660695628,0.1705592822251974
WOODSTOCK,6149625,41.841178255345916,2.5834764041144354,0.2932101636051548
BELLEVILLE,6150689,45.82130854807955,2.437687835578725,0.04214662556109999
BOWMANVILLE MOSTERT,6150830,39.97208565907906,2.136737412003399,0.14244038094842493
BURKETON MCLAUGHLIN,6151042,43.142136297859366,2.231789711126696,0.07975735182884178
BURLINGTON FIRE HQ'S,6151059,38.32903083710936,2.303241155512929,0.31809047666718104
CAMPBELLFORD,6151137,38.14749053851477,2.2773929605573695,-0.030244959522723734
COBOURG (AUT),6151684,43.03649704641151,2.3312087976758407,0.5265728173617644
GREENWOOD MTRCA,6153020,36.4335382224,2.3604132372037507,0.07846584193578827
HAMILTON A,6153194,44.95142561364959,2.6551073792587667,0.09648619997287244
HAMILTON RBG CS,6153301,43.983642533422596,2.2361572441918254,0.2804199220092346
HEART LAKE,6153410,50.819872871637514,2.601484107387345,-0.14639062765831903
MAIN DUCK ISLAND,6154820,39.03611650723438,2.0285539135381914,0.3641785384365633
MAPLE,6154950,41.35571677005261,2.1938614707655875,-0.021106775826603315
MILTON KELSO,6155187,48.04765588772783,3.019273795950639,0.1336172613684573
OAK RIDGES,6155722,43.19801668518561,2.7365498666072616,0.030253273333950774
ORANGEVILLE MOE,6155790,36.49794487203735,2.316690274247009,-0.07451011312924799
OSHAWA WPCP,6155878,38.50943580765296,2.3055288932266347,0.31032391262305903
PICTON,6156533,41.23920960456451,2.449525914816097,0.12830077038008927
SMITHFIELD CDA,6157831,40.546358460790465,2.4893510594732544,0.022914355996248928
STOUFFVILLE WPCP,6158084,40.69876947261592,2.3379210410858606,0.3597596126758987
TORONTO CITY,6158355,41.05011500567898,2.3175933339366876,0.18848063133196535
TORONTO BOOTH,6158406,39.21586544441667,2.352498841671065,0.18486680461073374
TORONTO ELLESMERE,6158520,39.88214123604127,2.0729119462166663,-0.025087961810327047
TORONTO ETOBICOKE,6158525,42.89478609843236,2.091292036936905,0.17004323725080878
TORONTO GREENWOOD,6158575,37.7637300913495,2.1318066349337728,0.06674223293065593
TORONTO ISLAND A,6158665,40.572974154527586,2.272231654813278,-0.07387644185994525
TORONTO INTL A,6158731,40.621035322056606,2.2446657903462524,0.3296856735572298
TORONTO LESLIE EGLINTON,6158732,37.43978742225083,2.2153384768465028,0.0478739114873023
TORONTO MET RES STN,6158740,38.960604197734504,2.256614900088748,0.22358615843963475
TORONTO OLD WESTON RD,6158764,37.93196099262924,2.244947357487145,0.1458598438645015
TORONTO SENECA HILL,61587PG,37.38449835610655,1.8789421967118631,0.33662735687868317
TRENTON A,6158875,45.179889661815594,2.509781917507301,0.07750805298363568
TWEED,6159010,38.53380676844721,1.7338067674038,0.41326397615363236
WILCOX LAKE,6159510,37.519843818673,2.34771775577518,0.4589975041106439
TORONTO YORK MILLS,615HHDF,34.40477449668103,2.549370343799182,-0.21209669488869082
TORONTO BUTTONVILLE A,615HMAK,41.27235622308248,2.405351167630801,-0.1558532215837319
OAKVILLE SOUTHEAST WPCP,615N745,41.93128289019111,1.8191803861341258,0.6209597951307566
TORONTO NORTH YORK,615S001,39.1985529731821,2.38478526469046,0.3093617125585804
HALIBURTON 3,6163171,42.96968899472739,2.5094173836325235,0.0004460987757779583
LINDSAY FILTRATION PLANT,6164432,38.71826211464654,2.0363625523642908,0.30786149072140284
PETERBOROUGH A,6166418,42.84301482389522,2.5067633499942095,0.15875543454066018
PETERBOROUGH STP,6166450,38.280154610037314,2.4400512169870545,0.16106076469692787
PETERBOROUGH TRENT U,6166456,40.56227109885209,2.1523557030918465,-0.4955202397203228
WEST GUILFORD,6169453,45.80862608583779,2.6083006032590133,0.15494027939161814
CHARLOTTETOWN A,8300301,55.9995502115932,2.92875752691857,-0.19462037619602351
SUMMERSIDE,8300596,42.24012462107836,2.39402173455651,0.028561040935986094
HARRINGTON CDA CS,830P001,53.06954806107001,2.6934875691135853,-0.21956048813391776
BEAUPORT,7010565,50.830339450873396,1.8712961702118032,0.008936893389758865
CHARLESBOURG PARC ORLEAN,7011309,56.571627560810214,2.704855526006549,-0.5413245398357313
DESCHAMBAULT,7011982,48.45638133555449,2.575445734795234,-0.06776219133589377
DUBERGER,7012232,55.046821329720196,2.658238930402371,-0.3838685101907527
DUCHESNAY,7012240,55.356612040565736,2.3834665849273677,-0.26281688593682007
JOLIETTE VILLE,7013362,46.505177244478666,2.658905566976193,-0.3483507625858194
L'ASSOMPTION,7014160,46.749822451167574,2.414976418619351,0.20616502415981533
OKA,7015730,44.18318881005036,2.5506827510636274,0.01081842054261504
QUEBEC,7016280,52.48261231402063,2.947276915704837,0.15342721695693842
ST ALBAN,7016800,49.53153951176701,2.4410636462651456,0.17709223633364346
ST AUGUSTIN,7016900,55.108333018116795,2.672089722395973,-0.5481657931603229
STE BEATRIX,7016902,49.07043614653669,2.4366637000399702,0.21500563350988983
ST BENOIT,7016906,47.057797471164804,2.4931635656326434,-0.3992395594521021
STE CATHERINE,7016932,50.39324597790915,2.6787248804402974,-0.26029265102513666
ST DONAT,7017100,45.93162796781136,2.3914459817666227,-0.10927945365442071
STE FOY MATAPEDIA,7017B65,50.86240019632743,2.523881183054678,-0.1510385876366361
STE FOY (PIE XII),7017BFN,56.6758834004995,2.6974179992271026,-0.583692402172365
SHAWINIGAN,7018001,45.43435969017359,2.6198761820845884,-0.10234262687887696
COURVILLE DE POISSY,701A9E0,60.415398530371455,2.783149838123098,-0.7283117280794997
TROIS RIVIERES AQUEDUC,701HE63,46.24964341932741,2.5120079934290214,-0.06416895651466098
QUEBEC JEAN LESAGE INTL,701S001,52.016711182789635,2.4370038098626203,-0.06970367261856608
ARTHABASKA,7020305,44.48221272613404,1.882660867255021,0.2116438913585989
ASBESTOS,7020360,40.642182818424864,2.532307179976312,-0.17619985503060398
BROME,7020840,46.73161300762309,2.4665241327768617,0.2981058853480676
CHARTIERVILLE,7021320,42.38406706366411,2.072346640334864,0.19313239886806782
DANVILLE,7021954,43.02837511949182,2.033258773753217,0.8025159370425632
DRUMMONDVILLE,7022160,41.838926422320846,2.421337650974746,0.06138548319670467
FORTIERVILLE,7022494,44.51679852884975,2.2876753796297735,0.41730284914106885
GEORGEVILLE,7022720,45.501634963117944,2.456534673023048,0.13618474063667496
GRANBY,7022800,51.865561213359804,2.5646769367223374,0.06988441838825477
ISLAND BROOK,7023312,43.11863112591818,2.279514251410572,-0.004262241281009027
LAC MEGANTIC 2,7023677,39.816177426918124,2.474374287973933,0.09588605345243378
LAUZON,7024254,53.13069850124655,2.61182217156116,-0.36065670479689405
LENNOXVILLE,7024280,43.72757900651301,2.3947579996068065,0.03300259000254091
LINGWICK,7024320,48.901224442812875,2.3697041553183076,0.17346016044316254
MAPLE LEAF EAST,7024624,41.570088584238746,2.039165524264391,0.23162028015159347
MONT MEGANTIC,7025212,50.97589877022564,2.2500132535618738,0.1449396664208942
MONTREAL JAR BOT,7025257,48.087454351514324,2.44936770050639,0.1393677061275327
MONTREAL JEAN BREBEUF,7025260,43.23125833338895,2.5652735154133093,0.0926374771968333
MONTREAL LAFONTAINE,7025267,43.16783478697229,2.4072273860488465,0.11200085544205576
MONTREAL MCGILL,7025280,45.40328864581879,2.470037750592703,0.054124668990123234
NICOLET,7025440,41.934911984415095,2.5912089577880555,-0.09377754267967622
ORMSTOWN,7025745,42.37332247118432,2.5067279673297986,0.08629723173361314
STE ANNE DE BELLEVUE,7026839,40.83149520287823,2.2408612530250407,0.21032765493380315
STE CLOTHILDE CDA,7027040,48.4995177094945,2.5430948235881856,-0.42034104041567794
STE DOROTHEE,7027110,44.975702518975226,2.435197109782977,-0.11556614618415591
STE EDWIDGE,7027120,42.22831163760926,2.006848572987634,0.25040747649822626
ST EPHREM,7027200,50.54966552021785,2.5921982175974545,-0.07393978950886237
ST FERDINAND,7027248,46.251223716905784,2.381223848573136,0.33143279336640213
ST FLAVIEN,7027259,43.83319312407913,1.8635757113547273,0.6106414373579789
ST GEORGES,7027283,51.33737137377423,2.814911516530951,-0.13849901003023893
ST GUILLAUME,7027302,45.84506417770633,2.386931857550642,0.08778547393144649
MONTREAL ST-HUBERT A,7027320,46.84866569356154,2.4149709311126717,-0.24156530981154226
ST ISIDORE D'AUCKLAND,7027372,42.771163499313516,2.10529323241749,0.018061045163757665
STE MADELEINE,7027517,46.84061775983588,2.56271059571065,-0.2460234234034671
ST PIERRE DE BROUGHTON,7027656,49.47451527545005,2.4689531952260793,-0.04480172932205776
ST SEBASTIEN,7027725,50.36378645386459,2.4035765225638164,-0.1373664242792007
ST THEOPHILE,7027750,41.12426674202158,2.262985850361843,-0.05893927258041508
ST ZACHARIE,7027785,52.49424656559586,2.430903092146561,-0.018452037961574422
SAWYERVILLE NORD,7027802,44.89375183643166,2.124090732865472,-0.07286229832720592
SHERBROOKE,7028120,41.880843747383,2.440250086778102,0.20312990642300366
SHERBROOKE A,7028124,45.77986329971669,2.4967416563061473,0.0014214283506594964
THETFORD MINES,7028441,52.991673942982274,2.8181920152289495,-0.2980177920740859
VALLEE JONCTION,7028676,46.62868816888594,2.3951074974479787,-0.1325732960530478
VALLEYFIELD,7028680,44.482174232297815,2.29197189572565,0.38779947008009846
BEAUCEVILLE,7028754,65.1,2.863376821272092,0.0
WEST DITTON,7028906,41.601642421076676,2.1289219470420946,0.12581193390208234
WOBURN,7028946,39.38247098207732,2.1001287926668737,0.2695977500146837
L'ACADIE,702LED4,49.001830067944425,2.361461856112276,0.31271179603045685
MONTREAL PIERRE ELLIOTT TRUDEAU INTL,702S006,43.13655490745276,2.301770946063332,0.06617687973180436
ANGERS,7030170,45.25634231491023,2.731867635962354,-0.05617709087406226
BARRAGE MERCIER,7030457,40.17349493188058,2.1720357229742873,0.373141384996191
CHENEVILLE,7031375,44.079528810453155,2.686062447149478,-0.14266190134477708
MANIWAKI UA,7034480,41.42062670863533,2.3756616042546512,0.11057459473451295
MONTREAL MIRABEL INT'L A,7035290,49.66440872872754,2.4027874093922557,0.14203430713399828
NOMININGUE,7035520,42.45037649071624,2.579895109105946,-0.05070293259205614
STE AGATHE DES MONTS,7036762,47.720575042432394,2.567550057079556,-0.02090973257052906
ST JEROME,7037400,45.29679563628923,2.6189015005326053,-0.1446446224635159
SHAWVILLE,7038040,38.19180078781378,2.5051308387663704,0.18467930844047392
BAIE-COMEAU A,7040440,45.922076451100594,2.4253887094343827,-0.434230968692549
BAIE ST PAUL,7040446,53.940600470785604,3.00936879850938,-0.3751372585909941
LOURDES DE BLANC SABLON A,7040813,42.97428841964351,2.4711527938955498,-0.13993513610240843
CAP TOURMENTE,7041177,40.29857648533081,1.7461698316721035,1.2355160505207874
CHARLEVOIX (MRC),7041312,70.70755193344417,2.9984976757220694,0.5883638269650704
FORESTVILLE,7042378,48.406300282088694,2.6345051972668236,-0.033642345608630365
FORET MONTMORENCY RCS,7042395,56.88320806703301,2.3513020513011282,-0.09576648272285634
GAGNON A,7042590,38.55928682869374,2.4109868928255547,-0.005468423331166214
GRAND FONDS,7042870,45.5316259709099,3.049603658649264,-0.04358073153608567
HAVRE-SAINT-PIERRE A,7043018,49.155270809625996,2.3277765748555037,-0.0926394056735772
NATASHQUAN A,7045400,47.13652638656613,2.2397906817247186,0.10681484723743352
PENTECOTE,7045910,56.13161906798223,2.241492623917239,0.19292349809581588
SEPT-ILES,7047914,46.080939141281675,2.57315188564599,0.014350786865522686
BAIE-COMEAU,704S001,43.802504616587385,2.3161995376408484,0.38466537881042157
CAP MADELEINE,7051160,35.59334994016121,2.5059318345814887,0.2442208215394362
CAP SEIZE,7051175,37.059288189022396,2.409463875014564,-0.10003483905042905
GASPE A,7052601,58.33159443805786,3.0217565185391604,-0.007112404063689834
GRANDE RIVIERE,7052820,56.535828953792475,2.9427667238200192,-0.2777367906378716
LAC HUMQUI,7053649,44.47740087060746,2.4870631760748827,0.0019313485322290885
LA POCATIERE CDA,7054095,39.19163344942231,2.50738058663315,0.14176125178505025
MATANE,7054640,36.09087201994448,2.162765607935855,-0.2096500407909347
MONT JOLI A,7055121,40.844371654473214,2.428645099618658,-0.026035641829517536
MURDOCHVILLE,7055380,39.486253829592954,2.8398736605833688,-0.20436786463773765
NOTRE DAME DU LAC,7055675,41.322343163006146,1.8781561426564057,0.344840191646826
NOUVELLE,7055705,39.30870353321049,2.5225604356287046,-0.10012600737335332
RIMOUSKI,7056480,37.433600603695574,2.4910093405292666,-0.025009228198460527
RIVIERE AU RENARD,7056563,53.767466124016096,2.8758394343700253,-0.2400347235120626
RIVIERE DU LOUP,7056615,41.242732148880165,2.109649689220238,0.08834370479087057
ST ALEXIS DE MATAPEDIA,7056814,42.384849684460164,2.418105535726578,-0.07325716680327812
ST BRUNO KAMOURASKA,7056922,41.57193192559626,2.5202974303726147,0.009034629077403277
ST CHARLES GARNIER,7056970,40.78344615467202,2.521803763633962,0.03618730493048465
STE GERMAINE,7057287,45.93303614909011,2.35855190886733,-0.04530064726684652
ST JEAN DE CHERBOURG,7057395,40.782418213045005,2.5737205900122504,0.04571434347255862
ST MALACHIE,7057518,44.45408691667893,2.5935348054483214,-0.04803339811336197
ST MODESTE,7057574,35.09078214199937,2.021096328636142,0.05266430833210762
ILES DE LA MADELEINE A,705C2G9,51.09934713677374,2.258742079363085,0.5819714967828666
BAGOTVILLE A,7060400,39.639302706470644,2.341710737979496,-0.02726342974868568
JONQUIERE,7063370,34.22997257069294,2.1613512691766648,0.006890737133660937
LAC STE CROIX,7063690,39.4904384512305,2.3415816833179846,0.15873746967797678
MONT APICA,7065100,42.290577335434165,1.7804851737477345,0.5885917091520174
NORMANDIN CDA,7065640,36.93785549518589,2.412545005258512,0.200464128033296
PORTAGE DES ROCHES,7066080,44.256086863139174,2.5853884636314373,-0.20162666770363857
ROBERVAL A,7066685,41.25284088944949,2.4900044727409685,0.035627498706099596
ST COEUR DE MARIE,7067060,39.70718496987038,2.5896921245472515,0.11383225196061461
LA BAIE,706Q001,41.95893562537243,2.7166668059987695,0.05157114779512639
GRANDE ANSE,7072816,39.45032448298985,2.5448062574190016,-0.10436131378106275
LA TUQUE,7074240,34.697300597724244,2.1919386144430995,0.26850447308837805
ST MICHEL DES SAINTS,7077570,35.288949603373126,2.403635945415878,0.27463865401507503
BARRAGE ANGLIERS,7080452,38.43329430174266,2.1292752536299817,0.05575444383553547
BARRAGE TEMISCAMINGUE,7080468,42.15187190987906,2.482844184266314,-0.013532336823974329
AMOS,7090120,40.99193396903349,2.6025666238899436,0.22878457471498365
CHIBOUGAMAU CHAPAIS A,7091404,40.82118908813063,2.3647790730644886,0.07081073712224113
LA GRANDE RIVIERE A,7093716,38.48814924442978,2.4580193410279882,-0.27520651612891334
LA SARRE,7094120,37.2968067304507,2.232666964956971,-0.36043664080698223
MATAGAMI A,7094639,37.526917863673916,2.2656825782664813,0.063174758085573
NITCHEQUON,7095480,33.10360473054073,2.291237954205581,-0.08199213139071475
RIVIERE HEVA,7096621,39.13051682152604,2.2476900780407862,0.05897610457255507
VAL-D'OR A,7098600,37.946593773781906,2.011169025811074,0.0701019184280875
INUKJUAK UA,7103282,26.34662996879578,1.9241392904747112,0.1786183160220141
KUUJJUARAPIK A,7103536,35.27815454577494,2.406320747208354,-0.15483448805488154
KUUJJUAQ A,7113534,24.660840099577754,2.1309760823903887,0.001301537975399684
QUAQTAQ,7116270,18.87281699450971,1.593746110175183,0.14111648265760413
SCHEFFERVILLE A,7117825,32.32340794945732,2.325549048153746,0.0880518873419204
